id,title,description,tags,date,views,likes,comments
fLst62Zq7Hg,"Imperium tries to silence Riddle, KO and Sami: Raw highlights, June 12, 2023","See how Intercontinental Champion Gunther and Ludwig Kaiser attempted to silence Matt Riddle and Undisputed WWE Tag Team Champions Kevin Owens and Sami Zayn. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Adam Pearce,Byron Saxton,Damian Priest,Gunther,Imperium,Kevin Owens,Kevin Owens & Sami Zayn,Ludwig Kaiser,Matt Riddle,Sami Zayn,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card",2023-06-13T04:41:09Z,119152,3065,108
8_FnA7zYgmk,"Becky Lynch is training for Money in the Bank: Raw Talk, June 12, 2023","The Man is getting her reps in for practice ahead of the Money in the Bank Ladder Match, Zoey Stark says the briefcase is coming home with her, and Chad Gable sees a lot of beef in Maxxine Dupri's future. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more.
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Alpha Academy,Becky Lynch,Byron Saxton,Chad Gable,Maxxine Dupri,Otis,Zoey Stark,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe raw talk",2023-06-13T04:16:20Z,98139,2585,231
qwCIpJUi3Ys,"Will Seth ""Freakin"" Rollins respond to Bron Breakker's challenge?","Don't miss a star-studded NXT to see if Seth ""Freakin"" Rollins accepts Bron Breakker's World Heavyweight Title Challenge, LIVE at 8/7 C on USA!
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Bron Breakker,Seth Freakin Rollins,Thea Hail,Tiffany Stratton,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,NXT clips,NXT highlights,nxt winners,nxt match card,nxt tonight,wwe nxt,nxt 2023,nxt today,nxt recap,nxt champion,nxt news,nxt tuesday,nxt usa,Bron Breakker vs Seth Rollins",2023-06-13T04:00:21Z,77484,3001,139
HlH4VMWDBFU,"Owens & Zayn vs. Imperium - Undisputed WWE Tag Team Title Match: Raw highlights, June 12, 2023","Undisputed WWE Tag Team Champions Kevin Owens and Sami Zayn defend their gold against Intercontinental Champion Gunther and Ludwig Kaiser in an all-out banger. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Gunther,Imperium,Kevin Owens,Kevin Owens & Sami Zayn,Ludwig Kaiser,Matt Riddle,Sami Zayn,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe tag team championship match,kevin owens and sami zayn vs imperium",2023-06-13T03:55:00Z,433950,10876,478
V_ePadtxhYk,"Chance & Carter annoy Green & Deville with their partying: Raw exclusive, June 12, 2023","The loud music and partying coming from Katana Chance and Kayden Carter’s locker room ignites the ire of Chelsea Green and Sonya Deville, who vow to lodge an official complaint. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more.
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Chelsea Green,Katana Chance,Katana Chance & Kayden Carter,Kayden Carter,Sonya Deville,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe exclusive",2023-06-13T03:52:57Z,75140,2934,132
cKwqKcU2d1U,"Chad Gable vs. Erik: Raw highlights, June 12, 2023","Alpha Academy’s Chad Gable takes on The Viking Raiders’ Erik as Maxxine Dupri tries to take out Valhalla at ringside. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Alpha Academy,Chad Gable,Erik,Ivar,Maxxine Dupri,Otis,Valhalla,Viking Raiders,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,Erik vs Chad Gable",2023-06-13T03:50:00Z,136117,5328,313
A1P_Db50DgQ,"Bronson Reed doesn't care if he has the biggest target on his back: Raw exclusive, June 12, 2023","Bronson Reed doesn't care if Shinsuke Nakamura or Ricochet have issues with him as they can meet him in the ring. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more.
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Bronson Reed,Byron Saxton,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe raw exclusive,Bronson Reed interview",2023-06-13T03:47:00Z,27629,1499,88
o8ZyEZLg_Bw,"Matt Riddle has another idea on to book his ticket to London: Raw exclusive, June 12, 2023","The Original Bro is upset he lost to Damian Priest in the Money in the Bank Qualifier but thinks he's found a new way to get to London after Imperium attacked him. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more.
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Cathy Kelley,Matt Riddle,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe raw exlcusive,matt riddle interview",2023-06-13T03:45:02Z,54820,2333,127
R5YUf-Y7L0M,Matt Riddle’s distraction cost Imperium the match 😠,,"Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,Matt Riddle,Gunther,Ludwig Kaiser,Imperium,Kevin Owens,Sami Zayn,Blue Thunder Bomb,kevin owens and sami zayn vs imperium,wwe tag team championship",2023-06-13T03:45:01Z,1418832,41718,246
HgGFQD3mF34,"You did it, Maxxine!! 👏",,"Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,maxxine dupri,maxxine dupri wwe,maxxine dupri joins alpha academy,maxxine dupri and otis,Chad Gable,Otis,Valhalla wwe,Viking Raiders,Chad Gable vd Erik",2023-06-13T03:40:00Z,2585421,58816,540
e2uPUEzoTKI,"Roman Reigns returns with the Bloodline in a state of disarray: SmackDown, June 16, 2023","Don't miss SmackDown this Friday at 8/7 C on FOX when The Head of the Table returns as The Bloodline continues to fall apart.
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Jey Uso,Jimmy Uso,Paul Heyman,Solo Sikoa,The Bloodline,Usos,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Smackdown clips,smackdown highlights,smackdown winners,smackdown match card,smackdown tonight,friday night smackdown,wwe smackdown,smackdown 2023,smackdown fox,The bloodline smackdown",2023-06-13T03:30:11Z,211601,6327,193
JSKqF7sydsw,Ronda Rousey helps Shayna Baszler steal the win!,,"Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,Ronda Rousey,Shayna Baszler,Raquel Rodriguez,wwe womens tag team,wwe womens tag team championship,raquel rodriguez vs shayna baszler",2023-06-13T03:30:05Z,3592242,96930,439
Wt9HjEA3gyU,"Rhea Ripley doesn't fall in line: Raw highlights, June 12, 2023","Rhea Ripley is ""The Nightmare"" for a reason. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Rhea Ripley,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe vignette,Rhea Ripley wwe womens world champion,wwe womens world championship",2023-06-13T03:25:00Z,52231,2658,188
_t1UNtAt_5E,"Damian Priest confronts Finn Bálor: Raw highlights, June 12, 2023","Finn Bálor converses with JD McDonagh before Damian Priest confronts The Prince, asking why he interfered in his match with Seth “Freakin” Rollins last week. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Finn Bálor,JD McDonagh,The Judgment Day,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,Damian Priest and Finn Balor,raw backstage segment",2023-06-13T03:20:00Z,671438,13851,815
o1UzKUhfD6s,"Shayna Baszler dispatches Raquel Rodriguez with Ronda Rousey’s help: Raw highlights, June 12, 2023","Raquel Rodriguez takes on Shayna Baszler, but also must deal with Ronda Rousey. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Raquel Rodriguez,Ronda Rousey,Ronda Rousey & Shayna Baszler,Shayna Baszler,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,smackdown highlights,shayna baszler vs raquel Rodriguez",2023-06-13T03:15:01Z,216052,5025,284
Lb_8wXoGB3I,"Bálor challenges Rollins to a World Heavyweight Title Match: Raw highlights, June 12, 2023","After years of animosity brewing, Finn Bálor finally explodes on Seth “Freakin” Rollins, challenging him to a World Heavyweight Title Match. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Finn Bálor,Seth Freakin Rollins,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,money in the bank,money in the bank 2023,Finn Balor vs Seth Rollins",2023-06-13T03:05:28Z,462041,12669,857
oMFOB72dv3M,"Imperium deliver consequences to Matt Riddle: Raw highlights, June 12, 2023","The Original Bro gets beaten down by an irate Intercontinental Champion Gunther and Ludwig Kaiser after coming up short against Damian Priest in a Money in the Bank Qualifying Match. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Damian Priest,Gunther,Imperium,Ludwig Kaiser,Matt Riddle,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe 2023,Imperium attacks Matt Riddle",2023-06-13T03:00:20Z,197467,5620,210
lZMEV1QhiY4,Seth “Freakin” Rollins vs Finn Bálor is SET for #MITB!,,"Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,Seth Rollins,Finn balor,Seth Rollins promo,wwe world heavyweight championship,wwe world heavyweight championship 2023,wwe world heavyweight champion,wwe 2023,Seth Rollins vs Finn Balor,the judgment day",2023-06-13T03:00:19Z,325586,16663,197
f2Q0YyaOSrQ,"Matt Riddle vs. Damian Priest - Money in the Bank Qualifying Match: Raw highlights, June 12, 2023","Matt Riddle faces Damian Priest for the final spot in the Men’s Money in the Bank Ladder Match. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Damian Priest,Matt Riddle,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,Matt Riddle vs Damian Priest,money inthe bank qualifying match,money inthe bank qualifying match 2023",2023-06-13T02:55:00Z,179596,5221,177
mIbdUITPv-Q,"Indus Sher welcome Alexander & Benjamin a return to pain anytime: Raw highlights, June 12, 2023","Despite jumping Cedric Alexander and Shelton Benjamin before the match, Indus Sher invite the duo to experience the pain they will bring anytime. Catch WWE action on Peacock, WWE Network, FOX, USA Network, Sony India and more. #WWERAW
Stream WWE on Peacock https://pck.tv/3ZTjVE7 in the U.S. and on WWE Network http://wwe.yt/wwenetwork everywhere else
","Indus Sher,Jinder Mahal,Sanga,Veer,superstars,world wrestling entertainment,wrestle,wrestler,wrestling,wwe,wwe 2021,مصارعه,कुश्ती,डब्लू डब्लू ई,पहलवान,मैच,व्यावसायिक कुश्ती,सुपरस्टार,Raw clips,raw videos,raw highlights,raw winners,monday night raw clips,monday night raw highlights,raw tonight,raw match card,wwe raw backstage segment",2023-06-13T02:50:00Z,56471,2195,140
